,Tweet ID,name,date&time,Tweet Text,Favorite Count,tweets_ago,compound,positive,neutral,negative
404,1264305111624491008,The New York Times,2020-05-23 21:20:02,"Amazon and other companies are planning to test workers for the coronavirus. But there is little federal guidance, and some fear it could lead to a false sense of security. https://t.co/A6p4CCgPZI",157,4.0,-0.2144,0.121,0.762,0.117
405,1264300144163422214,The New York Times,2020-05-23 21:00:18,"Here’s what we know about your chances of catching the virus outdoors, with simple tips from experts for reducing your risk https://t.co/ewUKIK2jwU",268,5.0,-0.0772,0.075,0.837,0.088
406,1264292551118462977,The New York Times,2020-05-23 20:30:08,"“People come together, but separate, in cars,” a pastor who leads drive-in church services said. “There is an emotional and social element that is being filled this way.” https://t.co/uovcQy71XF",276,6.0,0.2263,0.064,0.936,0.0
407,1264285004022120449,The New York Times,2020-05-23 20:00:08,"As the gradual reopening of the U.S. feeds momentum for a return of sports, some athletes must consider their own underlying health conditions that make them particularly susceptible to the coronavirus. https://t.co/IPV9SbklLu",122,7.0,0.0,0.0,1.0,0.0
408,1264282707762315265,The New York Times,2020-05-23 19:51:01,"About 150 firefighters battled a 4-alarm blaze that destroyed a quarter of the structures on Pier 45 in San Francisco early on Saturday morning, the authorities said. One firefighter was injured. https://t.co/ZvRScTPNf7",200,8.0,-0.7964,0.0,0.782,0.218
409,1264279948510081024,The New York Times,2020-05-23 19:40:03,"Shootings had dropped sharply in South Jamaica, Queens, after local leaders engineered a cease-fire. Now, the area faces an even greater crisis as the coronavirus spreads. https://t.co/mRdkEsmW2h",111,9.0,-0.3818,0.079,0.791,0.13
410,1264274923566108672,The New York Times,2020-05-23 19:20:05,"""Quarantine didn’t just take things away; it revealed — with a harsh, unrelenting clarity — what had already been lost,"" Leslie Jamison writes in @NYTmag https://t.co/AnNA2sJXGD",485,10.0,-0.3612,0.087,0.744,0.168
411,1264273429877882882,The New York Times,2020-05-23 19:14:09,"RT @MarkLandler: Dominic Cummings, the political Svengali behind Boris Johnson, drove 260 miles to his parents’ house while sick with Covid…",0,11.0,-0.5106,0.0,0.858,0.142
412,1264272400209915909,The New York Times,2020-05-23 19:10:03,"Prizes for this year’s Cannes Film Festival would have been announced today, but the festival was canceled because of the pandemic. Instead, our chief critics,  
@ManohlaDargis and @AOScott, have selected some of their favorites. https://t.co/caEOCuxcsO",117,12.0,0.8519,0.269,0.668,0.062
413,1264269892984897536,The New York Times,2020-05-23 19:00:06,"China on Saturday reported no new coronavirus deaths or symptomatic cases for the first time since the virus emerged. Surges of Covid-19 in several of South America’s most populous countries are raising concerns of a new front.

Latest updates: https://t.co/CjwPnEWe4x",126,13.0,-0.296,0.0,0.947,0.053
414,1264264847618904064,The New York Times,2020-05-23 18:40:03,"The coronavirus pandemic, which has killed 325,000 people so far, is colliding with another global menace: a fast-heating planet that acutely threatens millions of people, especially the world’s poor https://t.co/AMhyGJxY08",416,14.0,-0.9374,0.0,0.618,0.382
415,1264262009899671554,The New York Times,2020-05-23 18:28:46,"The Transportation Department said late Friday that it would tentatively allow 15 airlines to stop flights to about 60 mostly small and midsize U.S. cities, though none of the destinations stand to lose service entirely https://t.co/9hHG1PJffc",140,15.0,-0.4588,0.048,0.829,0.123
416,1264258585992839168,The New York Times,2020-05-23 18:15:10,"In Opinion

""To envision New York as a moonscape of nothing but the few major franchises that can fund a long loss, a monotony of McDonald’s, Chipotles, Domino’s and Sweetgreens, is to shudder at an unrecognizably reduced city,"" writes Toby Cecchini. https://t.co/ZutyP1v4du",239,16.0,-0.4497,0.0,0.933,0.067
417,1264252277692469248,The New York Times,2020-05-23 17:50:06,"The coronavirus has upended the plans and priorities of many, including the European Union. One of the biggest casualties may be European efforts to build a more independent European military. https://t.co/QQ6d0nGFM1",179,17.0,0.0,0.0,1.0,0.0
418,1264249754604756993,The New York Times,2020-05-23 17:40:04,"The N.B.A. is in the early stages of discussions with the Walt Disney Company to restart its season in late July at the Walt Disney World Resort in Florida, a league spokesman said https://t.co/MJp0rSX3MP",421,18.0,0.0,0.0,1.0,0.0
419,1264247259849523200,The New York Times,2020-05-23 17:30:09,RT @xanalter: I've been following a strange copyright case that began when a writer in a kinky genre called Omegaverse accused another writ…,0,19.0,-0.4588,0.0,0.84,0.16
420,1264244988684185600,The New York Times,2020-05-23 17:21:08,"""This is a Ramadan like no other. The pandemic, which in Kenya has infected at least 1,109 people and killed at least 50 others, has given us the gift of loneliness,"" writes Abdi Latif Dahir, a New York Times reporter based in Nairobi. https://t.co/U7Te3P3omC",243,20.0,-0.8074,0.096,0.677,0.226
421,1264242208905011200,The New York Times,2020-05-23 17:10:05,"RT @NYTmag: We asked writers, artists, photographers to tell us what they learned in quarantine. From learning to play the piano to inventi…",0,21.0,0.34,0.098,0.902,0.0
422,1264241609513861122,The New York Times,2020-05-23 17:07:42,"Hundreds of people were killed and thousands wounded in the antigovernment protests in Iraq last year. Also, more than 100 people were abducted, and some tortured, by groups opposed to the protests, United Nations investigators found in a new report. https://t.co/2UDG8CkthA",160,22.0,-0.9081,0.053,0.66,0.287
423,1264234662186160130,The New York Times,2020-05-23 16:40:06,"“You can tell a lot about a man by how he treats his dogs” R.L. Maizes writes in this week’s Modern Love
https://t.co/q1oaQqSBND",453,23.0,0.6369,0.16,0.84,0.0
424,1264232362407342081,The New York Times,2020-05-23 16:30:58,RT @charlie_savage: One aspect of Trump's subjugation of inspectors general that has received insufficient attention is the unprecedented t…,0,24.0,0.0,0.0,1.0,0.0
425,1264229612827090949,The New York Times,2020-05-23 16:20:02,"RT @Alexandra_Eaton: Check out our latest Quarantine Diary, about Najee Wilson, a 32-year-old artist’s model whose career has been upended…",0,25.0,0.0,0.0,1.0,0.0
426,1264224606140932104,The New York Times,2020-05-23 16:00:08,"Leading New Zealand from isolation, Jacinda Ardern coaxed her “team of 5 million” into accepting extreme restrictions. The lessons of her success go beyond personality or charm. https://t.co/48aDggONqu",5038,26.0,0.743,0.252,0.672,0.076
427,1264219545528606720,The New York Times,2020-05-23 15:40:02,"In an unexpected executive order, Gov. Andrew Cuomo of New York said that gatherings of up to 10 people would be allowed “for any lawful purpose or reason” anywhere in the state, provided that social-distance protocols were followed.

Latest updates: https://t.co/9glEt2EIno",257,27.0,0.0,0.0,1.0,0.0
428,1264216827787427840,The New York Times,2020-05-23 15:29:14,RT @randyNYT: “It’s scary for everyone.” Now is the time to hear from athletes weighing the risks as sports begin to or make serious plans…,0,28.0,-0.6808,0.0,0.769,0.231
429,1264214511013244930,The New York Times,2020-05-23 15:20:02,"Joe Biden's tense interview on “The Breakfast Club,” a radio show popular with young, black viewers and listeners, demonstrated what his rivals already knew: the show has serious political power https://t.co/e6ZtAOchGT",833,29.0,0.0258,0.081,0.812,0.107
430,1264208233549516802,The New York Times,2020-05-23 14:55:05,"For today, May 23, here’s how to follow the latest on the coronavirus outbreak. 

🌎 Live updates from around the world: https://t.co/MmSf2cu7hb
🗽 The latest in New York: https://t.co/yGuumIuUOg https://t.co/CnwPEYqM5n",89,30.0,0.5267,0.093,0.907,0.0
431,1264207258478673923,The New York Times,2020-05-23 14:51:12,See our full list of books to read this summer here https://t.co/dThY8nliPz,269,31.0,0.0,0.0,1.0,0.0
432,1264207160478752768,The New York Times,2020-05-23 14:50:49,Here are 7 horror books to add to your reading list this summer https://t.co/fuo6xwuVmH,556,32.0,-0.5719,0.0,0.778,0.222
433,1264204202265522179,The New York Times,2020-05-23 14:39:04,President Trump’s advisers are increasingly concerned about Sen. Kelly Loeffler’s campaign in Georgia. The seat is one of a handful that Republicans have grown increasingly worried about. https://t.co/f152VvIgEX,480,33.0,-0.296,0.0,0.925,0.075
434,1264199935152590849,The New York Times,2020-05-23 14:22:06,The University of California will no longer use SAT and ACT scores in admissions decisions. Critics say the tests put less wealthy students at a disadvantage. Those who support keeping them say colleges need a broad yardstick to compare students. https://t.co/tzlK8PyI8E?,896,34.0,-0.3167,0.102,0.748,0.15
435,1264193138916306945,The New York Times,2020-05-23 13:55:06,"Dominic Cummings, the British prime minister’s top adviser, reportedly drove 260 miles to his parents' house while coming down with the coronavirus. He argued that he behaved “reasonably and legally” and did so for child care needs. https://t.co/j7AXvPUcK6",310,35.0,0.4144,0.123,0.818,0.058
436,1264187775676489730,The New York Times,2020-05-23 13:33:47,"In 2019, just 17% of Americans said they trusted the federal government to do the right thing. The pandemic seems to be further eroding their faith.

“Every time I see a commercial on TV that says we are all in this together, my blood boils,” said a nurse. https://t.co/JCpExdIPdn",1130,36.0,0.7096,0.112,0.888,0.0
437,1264179335981928449,The New York Times,2020-05-23 13:00:15,"This week, Hong Kong discovered the limits to the middle ground that it has carved out: between East and West, between a liberal and an authoritarian order. The territory’s fate is once again being decided in faraway halls of power. https://t.co/ufVobww5aL",1479,37.0,0.0,0.0,1.0,0.0
438,1264176052626169856,The New York Times,2020-05-23 12:47:12,RT @damiencave: THREAD: There’s been a lot praise for @jacindaardern lately without much context. Here's my attempt to look at how New Zeal…,0,38.0,0.5574,0.141,0.859,0.0
439,1264171752202080256,The New York Times,2020-05-23 12:30:07,Pakistani officials were using DNA samples to identify many of the 97 bodies pulled from wreckage after a Pakistan International Airlines flight crashed in a congested neighborhood near Karachi https://t.co/OpikVdjpy1,203,39.0,0.0,0.0,1.0,0.0
440,1264164220003930112,The New York Times,2020-05-23 12:00:11,"“After 2-plus months of online school, the last thing I want for my kids this summer is to be on a computer, no matter how engaging the content. I’d rather have them play outside.”
https://t.co/41nMrvka65",411,40.0,0.6157,0.16,0.812,0.028
441,1264149097851863040,The New York Times,2020-05-23 11:00:06,"These family-friendly bars are perfect for a backyard picnic
https://t.co/1Ki9I61Xql",424,41.0,0.5719,0.291,0.709,0.0
442,1264134004107870208,The New York Times,2020-05-23 10:00:07,"Spend time with these great weekend reads
https://t.co/NENtwX2heb",123,42.0,0.6249,0.369,0.631,0.0
443,1264120756415401988,The New York Times,2020-05-23 09:07:29,"Every houseplant needs an appropriate home. Here's how to pick the right planter to help your plants thrive.
https://t.co/jQ1BU201sU",386,43.0,0.4019,0.13,0.87,0.0
444,1264105354830524416,The New York Times,2020-05-23 08:06:17,"""New technology in streaming cameras can flag unusual behavior or suggest why the dog might be barking
https://t.co/eTpgeadiWc""",233,44.0,0.0,0.0,1.0,0.0
445,1264090084321746944,The New York Times,2020-05-23 07:05:36,"Dining rooms are reopening in many U.S. states, but that doesn’t mean you should go. Before you decide, public health experts advise taking these steps. https://t.co/XhZvox9z69",720,45.0,0.0,0.0,1.0,0.0
446,1264084514147577859,The New York Times,2020-05-23 06:43:28,"“Most rom-coms stop when the couple gets together,” said Kumail Nanjiani. “That’s generally how the movie ends. But for us in ‘Lovebirds,’ it was, what happens after that? That’s where the real challenges are.” https://t.co/cRZ0SzcaIg",957,46.0,-0.0387,0.04,0.915,0.044
447,1264073590271590410,The New York Times,2020-05-23 06:00:03,"“We stay physically apart but find unity in the rituals of fasting and feasting,” @Lattif writes of Ramadan during the coronavirus pandemic. “Things might be falling apart, but I have come to find comfort and continuity in the small things.” https://t.co/V5RNSQYFcM",246,47.0,0.3291,0.074,0.883,0.043
448,1264053457675223040,The New York Times,2020-05-23 04:40:03,"The company formerly known as Weight Watchers has recently fired a number of workers during simultaneous Zoom calls. “I was like, what just happened?” said one employee who was fired after nearly 11 years at the company. https://t.co/kDteScsT7A",386,48.0,-0.6597,0.084,0.756,0.16
449,1264045883219476485,The New York Times,2020-05-23 04:09:58,"China on Saturday reported no new coronavirus deaths or symptomatic cases, the first time that both tallies were zero on a given day since the country’s outbreak began.

Read the latest on the pandemic from around the world. https://t.co/JiNjpn0qzY",457,49.0,-0.296,0.0,0.945,0.055
450,1264043837326049286,The New York Times,2020-05-23 04:01:50,Here's how to store fresh greens in a smaller space and prolong their life https://t.co/S7hiHRQSy8,494,50.0,0.3182,0.141,0.859,0.0
451,1264028305516355584,The New York Times,2020-05-23 03:00:07,"Museums in the U.S. are carefully reopening, with new policies and protocols in place to protect visitors even in states where infections are on the rise. https://t.co/L2xF1pWNm0",295,51.0,0.4767,0.141,0.859,0.0
452,1264023257927364620,The New York Times,2020-05-23 02:40:03,"U.S. officials warned of punishments — possibly including revoking Hong Kong's special economic and trading status — in response to a broad new security measure proposed by China, saying it would amount to a “death knell” for the city's political freedoms https://t.co/iv2LJblNQ9",1131,52.0,0.34,0.148,0.752,0.1
453,1264018220094238735,The New York Times,2020-05-23 02:20:02,"The check that Kayleigh McEnany, the White House press secretary, held up to show that President Trump had donated a quarter of his salary to a government agency appeared to be real — complete with bank account and routing numbers https://t.co/lFLd03Fw7o",2622,53.0,0.0,0.0,1.0,0.0
454,1264016000233746432,The New York Times,2020-05-23 02:11:13,"Hertz, one of the world’s largest car rental companies, filed for bankruptcy. It was struggling with debt before the pandemic devastated its business. https://t.co/XdueGJNU5b",459,54.0,-0.8519,0.0,0.693,0.307
455,1264013209788452865,The New York Times,2020-05-23 02:00:08,"“We’re happy that the case is dismissed,” said Kenneth Walker’s lawyer, Rob Eggert. “He always said that he didn’t know these were police officers, and they found no drugs in the apartment. None. He was scared for his life and her life.” https://t.co/BPzOjYDDVt",819,55.0,0.0788,0.12,0.766,0.114
456,1264008153026494464,The New York Times,2020-05-23 01:40:02,"“To me, it’s the sound of the city aching."" 29 of New York City's 30 quietest days during the last 3 years have been during the pandemic, recordings suggest. The exception was Christmas Day in 2018. https://t.co/3wOkg3LNr9",2151,56.0,-0.4939,0.0,0.918,0.082
457,1264005652143316992,The New York Times,2020-05-23 01:30:06,"The video captured by William Bryan brought the world’s attention to the killing of Ahmaud Arbery. Authorities now say Bryan participated in the deadly confrontation. “If we believed he was a witness, we wouldn’t have arrested him,"" an official said. https://t.co/0pztdRmaLS",487,57.0,-0.8689,0.0,0.795,0.205
458,1264002984712777731,The New York Times,2020-05-23 01:19:30,"RT @charlie_savage: A deeper look at how the independent inspectors general system, a key post-Watergate reform to keep government honest,…",0,58.0,0.0,0.0,1.0,0.0
459,1264000614025039875,The New York Times,2020-05-23 01:10:05,RT @jessemckinley: NY health officials are scrambling to understand a mysterious syndrome threatening the lives of dozens of children. With…,0,59.0,-0.5267,0.0,0.848,0.152
460,1263998115687915520,The New York Times,2020-05-23 01:00:09,"“The hallmarks of the coronavirus ad are so consistent they could be generated by bots,"" our critic @amandahess writes. https://t.co/EKHbdDfrno",139,60.0,-0.2732,0.0,0.9,0.1
461,1263994317716230144,The New York Times,2020-05-23 00:45:03,"Patrick Ewing, the former Knicks superstar and the current coach of the Georgetown University men’s basketball team, announced on Friday evening that he had Covid-19 https://t.co/hz5uTtnfkW",484,61.0,0.0,0.0,1.0,0.0
462,1263993579149508609,The New York Times,2020-05-23 00:42:07,RT @ewong: NEW: US officials warn China on proposed security law on Hong Kong. @SecPompeo says it would be a “death knell” — and he signals…,0,62.0,0.25,0.086,0.863,0.05
463,1263993055780233217,The New York Times,2020-05-23 00:40:03,At least 161 children in New York have gotten sick — and 3 have died — from a mysterious syndrome linked to the coronavirus. A team of more than 30 disease detectives is now racing to learn more. https://t.co/aYHAwVsZNO,715,63.0,-0.7845,0.0,0.843,0.157
464,1263988095885639681,The New York Times,2020-05-23 00:20:20,"RT @cliffordlevy: Feels like the right time to remind everyone to follow the @nytimes White House team, the best in the business: @peterbak…",0,64.0,0.7717,0.242,0.758,0.0
465,1263983010698997766,The New York Times,2020-05-23 00:00:08,"If you’re worried about wiping down grocery bags or disinfecting mailed packages because of the coronavirus, this CDC guidance might bring some relief. It confirms what the agency has been saying for months. https://t.co/osnlkohmJi",933,65.0,0.2263,0.083,0.858,0.059
466,1263977704895983623,The New York Times,2020-05-22 23:39:03,"Amazon is turning to faster shipping times and launching big sales to try to win back customers lost during the pandemic
https://t.co/wEZTOQ0RsV",229,66.0,0.4939,0.205,0.709,0.086
467,1263972935225802752,The New York Times,2020-05-22 23:20:05,"Hong Kong is now squarely in the middle of the growing conflict between China and the U.S., which is increasingly challenging Beijing on a number of fronts
https://t.co/ZKshXpEopl",153,67.0,0.0772,0.149,0.777,0.074
468,1263967898860650496,The New York Times,2020-05-22 23:00:05,"The widespread interruption of routine immunization programs around the world during the pandemic is putting 80 million babies at risk of contracting deadly, vaccine-preventable diseases, a new report shows
https://t.co/eDi1G7cDT1",337,68.0,-0.5574,0.0,0.859,0.141
469,1263962863355527177,The New York Times,2020-05-22 22:40:04,"The coronavirus pandemic poses new safety challenges around water, Lisa L. Lewis writes for @NYTParenting. Experts worry that parents are stretched too thin to provide the required supervision, leading to an increase in child drownings this summer. https://t.co/zGcHCRDaiE",110,69.0,0.3612,0.148,0.785,0.067
470,1263957829628690435,The New York Times,2020-05-22 22:20:04,"For college students, internships can be a steppingstone to full-time work, a vital source of income and even a graduation requirement. Hundreds of companies have now canceled their programs and rescinded offers.
https://t.co/PY1RybZ1Lz",523,70.0,0.296,0.064,0.936,0.0
471,1263955317643194368,The New York Times,2020-05-22 22:10:05,"An overflowing morgue and a reeling ER: Our video goes inside the only hospital in one of New York City’s hardest-hit zip codes.
https://t.co/hA517wRs0K",627,71.0,0.0,0.0,1.0,0.0
472,1263952813358559232,The New York Times,2020-05-22 22:00:08,"These bars are half peanut butter and jelly sandwich, half summer fruit pie
https://t.co/BHvWkm38rD",427,72.0,0.0,0.0,1.0,0.0
473,1263947775680614400,The New York Times,2020-05-22 21:40:07,"President Trump has begun questioning the official coronavirus death toll, suggesting the numbers, which have hurt his approval ratings and re-election prospects, are inflated. Experts say the death toll is probably far higher than what is publicly known.
https://t.co/iLJQmM6Wkq",1993,73.0,-0.8074,0.104,0.648,0.248
474,1263943640461848578,The New York Times,2020-05-22 21:23:41,The coronavirus pandemic has taken an incalculable death toll. We're putting names and faces to the numbers. Here are some of their stories. https://t.co/N3ZgeiHFFW,353,74.0,-0.5994,0.0,0.855,0.145
475,1263943233790521346,The New York Times,2020-05-22 21:22:04,"Lloyd Porter, an actor known for bringing out the best in his neighbors, opened a Brooklyn bakery and cafe with his wife that became a local gathering spot. He died recently from Covid-19 at age 49.
https://t.co/9Dg5gZTQr8",978,75.0,0.1531,0.098,0.818,0.084
476,1263942737335922688,The New York Times,2020-05-22 21:20:06,"A Dutch court has ruled that a woman violated the GDPR in Europe by refusing to take down photos of her grandchildren on social media
https://t.co/H1vYgOeJOC",134,76.0,-0.7269,0.0,0.797,0.203
477,1263937713243291656,The New York Times,2020-05-22 21:00:08,"With New York City beaches closed, nearby towns are limiting beach access to keep sun-starved New Yorkers from flooding their shorelines https://t.co/4fbNyIhMx2",135,77.0,0.0,0.0,1.0,0.0
478,1263935177849540608,The New York Times,2020-05-22 20:50:03,RT @SamSifton: I'd like to share some documents with you. https://t.co/alkpVIaXMQ,0,78.0,0.5719,0.343,0.657,0.0
479,1263932666572935168,The New York Times,2020-05-22 20:40:05,"""My fear is that this good news could lead to complacency, which could lead to a second wave,"" London mayor Sadiq Khan said.
https://t.co/DKmmuHSVST",216,79.0,0.0451,0.118,0.77,0.112
480,1263927630241443846,The New York Times,2020-05-22 20:20:04,Did you follow the headlines this week? Take our quiz to find out. https://t.co/uK124NigSy,88,80.0,0.0,0.0,1.0,0.0
481,1263922788458467328,The New York Times,2020-05-22 20:00:49,"Joe Biden apologized for saying that black voters torn between him and President Trump ""ain’t black.""

""I shouldn't have been so cavalier,"" he said on a call with black business leaders. https://t.co/UZGgstfaDs",376,81.0,0.0772,0.067,0.875,0.058
482,1263920082960429056,The New York Times,2020-05-22 19:50:04,"For decades, the backbone of the U.S.'s disaster response system has been its army of volunteers who race toward danger to help victims. The pandemic has exposed a critical weakness: Most volunteers are older people at a higher risk from the virus.
https://t.co/sLgwEK1efH",193,82.0,-0.9274,0.048,0.625,0.327
483,1263912270972805134,The New York Times,2020-05-22 19:19:02,"Planning your menu this Memorial Day weekend? @NYTfood has you covered with recipes for delicious dips, crisp salads and grilling options galore. https://t.co/2FYv8YsnwE",137,83.0,0.5719,0.144,0.856,0.0
484,1263909337581436928,The New York Times,2020-05-22 19:07:23,"Breaking News: President Trump called houses of worship “essential” and ordered them reopened, without any clear authority to do so.
https://t.co/EnYKyQE0PU https://t.co/IIA97gOCYu",1771,84.0,-0.0531,0.089,0.772,0.138
485,1263907520768282627,The New York Times,2020-05-22 19:00:09,"Hungary has moved nearly 300 asylum seekers out of fenced detention sites where they had been put in metal containers after the EU's highest court ruled the country was holding migrant people unlawfully
https://t.co/kDzbF9nNId",123,85.0,-0.3612,0.0,0.93,0.07
486,1263902800351825922,The New York Times,2020-05-22 18:41:24,RT @jeannasmialek: The Fed had decided to stop worrying about inflation and learn to love low unemployment -- and then came the pandemic.…,0,86.0,-0.5267,0.132,0.566,0.302
487,1263902482205413376,The New York Times,2020-05-22 18:40:08,"Nursing homes with a significant number of black and Latino residents have been twice as likely to be hit by the coronavirus as predominantly white facilities.

This article is published in partnership with @baltimoresun, @LAist and @thesouthern.
https://t.co/eLZgn0U5er",127,87.0,0.2732,0.079,0.921,0.0
488,1263897436076085254,The New York Times,2020-05-22 18:20:05,"A 20-year-old man who is a temporary patient of a nursing home in Detroit has been arrested in connection with a viral video that showed an elderly man being punched dozens of times
https://t.co/UGSqcQin18",234,88.0,-0.4767,0.0,0.914,0.086
489,1263892400579260418,The New York Times,2020-05-22 18:00:04,"Secretary of State Mike Pompeo condemned China on Friday after Beijing unveiled the details of a broad new security measure that would allow Chinese officials to crack down on political freedom and dissent in Hong Kong
https://t.co/64LAmBG3Jf",1119,89.0,0.6808,0.191,0.743,0.065
490,1263887381201129476,The New York Times,2020-05-22 17:40:08,"Britain has announced that it will quarantine everyone flying into the country, including its citizens, beginning June 8
https://t.co/5P5dIjiMNg",277,90.0,0.0,0.0,1.0,0.0
491,1263882333456863234,The New York Times,2020-05-22 17:20:04,"In an extraordinary move, a federal appeals court panel has ordered a trial judge to explain why he is hesitating to grant the Justice Department’s request that he dismiss the criminal case against Michael Flynn
https://t.co/MMoRdAAqTl",637,91.0,0.0258,0.135,0.732,0.133
492,1263880125101342721,The New York Times,2020-05-22 17:11:18,"In Opinion

@nytdavidbrooks is chatting about his latest column https://t.co/kMrqG8PyiE https://t.co/9L8ptPCQjx",67,92.0,0.0,0.0,1.0,0.0
493,1263878424973791234,The New York Times,2020-05-22 17:04:32,See our full list of books to read this summer here https://t.co/dThY8nliPz,229,93.0,0.0,0.0,1.0,0.0
494,1263877340138024966,The New York Times,2020-05-22 17:00:14,"Here are 7 thrillers to read this summer. “If there were ever a time to distract yourself with the dismaying and often preposterous predicaments of characters unlucky enough to be the protagonists of thrillers, that time is now,” writes @sarahlyall. https://t.co/dBCuU9VA2h",237,94.0,-0.6369,0.049,0.83,0.121
495,1263874789191671814,The New York Times,2020-05-22 16:50:06,"The car rental giant Hertz could soon file for bankruptcy if it can't reach a deal with its creditors
https://t.co/HFef6sS8f7",88,95.0,-0.0191,0.0,0.946,0.054
496,1263874114055536642,The New York Times,2020-05-22 16:47:25,"Lori Loughlin has agreed to plead guilty in the college admissions case, a dramatic turnaround after more than a year of maintaining her innocence. Under the agreement, she would serve 2 months in prison, and her husband Mossimo Giannulli would serve 5.
https://t.co/0wkHMwlZ3y",273,96.0,0.2023,0.152,0.731,0.117
497,1263873541868576768,The New York Times,2020-05-22 16:45:08,"Jyoti Kumari, the 15-year-old daughter of a migrant laborer, biked 700 miles across India to bring her father home after he was injured in an accident. Now the Cycling Federation of India has taken notice and invited her to try out for the national team.
https://t.co/gUTPe4czQJ",2515,97.0,-0.7003,0.0,0.884,0.116
498,1263872266628202497,The New York Times,2020-05-22 16:40:04,"China's leader, Xi Jinping, is trying to press an offensive over Hong Kong at a time of global crisis when China is struggling to pull out of its sharpest economic slump since Mao's time
https://t.co/U1Le1YmUss",944,98.0,-0.872,0.0,0.764,0.236
499,1263871010895511554,The New York Times,2020-05-22 16:35:05,"Jerry Sloan, the former Utah Jazz coach, has died at age 78. He was one of the winningest coaches in NBA history.
https://t.co/WDYqS0tJvO",307,99.0,-0.5574,0.0,0.859,0.141
